index,clean_text
1093,análise dna 2 723 brasileiros revela quase 9 milhões variantes genéticas inéditas estudo usp publicado science mostra impactos biológicos miscigenação
1094,sei ainda diversos setores sociedade unem banir vez bets brasil além tudo péssimo pra economia dinheiro brasileiros indo pra empresa gringa meia dúzia influencers desocupados
1095,desmatamento cai 32 4 brasil 2024 mostra estudo
1096,paulo lidera ranking nacional homicídios ocultos segundo novo atlas violência estudo mostra muitas mortes violentas causa esclarecida entram estatísticas oficiais pode mascarar real dimensão violência estado reprodução
1097,13 maio cana açúcar lidera ranking escravizados maranhão revela estudo inédito nota técnica mostra maranhão estado onde sai maior número trabalhadores escravizados outros lugares país repórter brasil
1098,ideologia política define confiança ciência climática aponta estudo global pesquisa 26 países mostra alinhamento político interfere credibilidade dada ciência países brasil eua alemanha japão
1099,crise climática irá encolher lar anfíbios américa latina estudo mostra 2050 quase metade espécies sapos rãs deve perder áreas habitat região algumas completo devido mudanças clima oeco org br noticias cri
1100,estudo dados kansas city eua mostra bibliotecas públicas podem reduzir criminalidade proximidade imediata observada redução significativa frequência furtos vandalismo roubos fraudes agressões áreas próximas biblioteca link springer article 10 1
1101,alimento popular principalmente crianças diminui tempo vida mostra estudo pesquisa inédita sobre dieta brasileiros revela tipo alimento associado perda 39 minutos vida saudável resistencia2501dias siga bluesky dilmaresiste
1102,estado norte abriga 3 49 empresas apostas brasil apesar representar menos 1 total cnpjs país estudo mostra concentração inédita região norte alerta dinâmica mercado focada populações baixa renda
1103,alimentação alimento popular principalmente crianças diminui tempo vida mostra estudo saiba
1104,estudo divulgado n quinta feira 8 p federação indústrias rio janeiro firjan mostra 47 3 municípios país índice firjan desenvolvimento municipal ifdm baixo crítico 2023 cerca 57 milhões pessoas viviam nesses locais acordo levantamento
1105,globo hoje traz dado alarmante estudo mostra campanhas prevenção tratamento hiv mundo simplesmente ignoram adultos acima 50 anos número infecções nessa população ultrapassa jovens simplesmente porque acreditam possam expor vírus
1106,parcela brasileiros pobreza caiu 28 25 ano passado diz estudo fgv estudo economista marcelo neri mostra distribuição renda melhorou mercado trabalho menos desigual globo
1107,estudo revela chuvas intensificam ondas calor úmido pesquisa mostra padrões chuva influenciam diretamente surgimento ondas calor úmido extremo regiões tropicais subtropicais destacando riscos saúde necessidade sistemas alerta precoce
1108,estudo arte colin goldstein
1109,estudos mostra insetos declínio global resultados perturbadores embora estudo especificamente sobre vaga lumes outras pesquisas sugerem sujeitos mesmos declínios graves ameaças assim outros insetos
1110,pesquisa atlasintel 85 brasileiros defendem demissão lupi estudo publicado nesta quinta feira 1 5 mostra escândalo acompanhado perto maioria população lupi alvo pressão demora agir combate fraudes
1111,primeira vez pesquisadores observam asas coruja orelha fluorescentes estudo mostra ainda fêmeas espécie têm concentração maior desses pigmentos penas
1112,riscos mar lama amazônia estudo mostra quase metade barragens minerarias seis estados sob risco rompimento 17 vistoriadas 2024 pa quilombos fazem fronteira 11 mineradoras lutam tribunal denunciar descarte irregular rejeitos
1113,máquinas menos perdas país avança investimento produtivo ptnosenado org br maquina estudo ipea mostra aumento estoque capital queda depreciação 2024 investimentos brutos sobrem 6 9 período
1114,ministério público federal mpf amapá recomendou ibama revisão estudo impacto ambiental eia baseia licenciamento poço combustíveis fósseis petroleira quer perfurar bloco fza m 59 foz amazonas
1115,estudo bndes mostra importância investimento formação capital fixo crescimento país agenciadenoticias bndes gov br blogdodesenv
1116,periferias brasileiras resistem desinformação redes mostra estudo pesquisa território bem desconstroi discurso centro desinformação dá áreas periféricas mostra plataformas responsáveis alcance massivo informações falsas resistencia2485dias
1117,elevação nível mar ameaça aves limícolas migratórias estudo mostra aumento nível mar compactação planícies maré amapá reduzem alimento aves migratórias aumentando risco extinção oeco org br reportagens
1118,estudo fgv mostra renda pobres cresceu 10 27 2023 gleisi celebra avanço inclusão social reforça lula brasil cresce todos cima www plantaobrasil net news asp nid
1119,brasileiro trabalha horas produz menos empregados países ricos mostra estudo então corno vc menos menciona q investimento empregadores máquinas equipamentos pra aproveitar trabalho empregado menor bra países ricos
1120,estudo aliança nacional lgbti mostra consequências agressões ambiente escolar almapreta br sessao cotid
1121,garimpo legal ouro amazônia recomendações adequado controle impactos socioambientais estudo mostra 2016 2023 concedidas autorizações atividade 630 mil hectares bioma equivalente quatro vezes cidade paulo oeco org br noticias
1122,proteínas vegetais aumentam expectativa vida revela estudo global vegetais prato anos vida estudo global aponta relação proteínas origem vegetal longevidade buff ly nnyvfi4
1123,estudo sebrae mostra 3 7 milhões pessoas lgbtp comandam negócio país www cartacapital br micro
1124,reduzir carne laticínios 50 corta emissões salva florestas estudo mostra substituição 50 carne laticínios pode reduzir emissões globais agricultura salvar florestas melhorar nutrição milhões pessoas
1125,brasil 3 943 empreendimentos autorizados explorar minérios indícios abandono número representa 11 total lavras permitidas país mostra estudo recuperação áreas mineração tema crítico estratégico bsky social
1126,estudo usp université laval mostra consumo excessivo frutose altera resposta intestinal glicose prejudicando controle glicemia favorecendo doenças diabetes tipo 2 gordura fígado
1127,artigo extremamente importante especialmente secretário saúde eua quer ligar vacinas autismo estudo 10 anos suécia mostra número pessoas autismo permaneceu estável reconhecimento autistas número diagnósticos mudou
1128,estudo usp ribeirão preto mostra nanopartículas prata produzidas fungos podem inibir vírus covid 19 reduzindo carga viral inflamação pulmonar testes células hamster
1129,estudo usp mostra células tronco multipotentes podem reparar ossos animais osteoporose células transformam osteoblastos promovendo regeneração óssea resultado publicado life sciences
1130,reduzir carne laticínios 50 corta emissões salva florestas estudo mostra substituição 50 carne laticínios pode reduzir emissões globais agricultura salvar florestas melhorar nutrição milhões pessoas tinyurl yw2m39p9
1131,estudo global participação usp publicado nature analisa melhor preservar único habitat grande vários pequenos pesquisa envolveu dados 4 006 espécies 37 locais jornal usp br ciencias con
1132,estudo liderado economista portuguesa mostra norte americanos ricos vivem tanto europeus pobres assim cada país dinheiro ainda faz diferença longevidade
1133,nerdaiada lasca
1134,estudo mostra relação consumo industrializados riscos menos três tipos câncer pesquisa projeto nutrinet santé associa consumo substâncias presentes industrializados aumento riscos diferentes tipos câncer entenda resistencia2470dias
1135,estudo liderado global energy monitor gem informações instituto internacional arayara caso brasileiro mostra brasil gastou média r 1 07 bilhão ano subsídios produção energia carvão 2020 2024
1136,informal fiscalizado estudo ipea mostra informalidade brasil segue elevada desemprego queda explicação baixa capacidade fiscalização trabalho formal 2024 havia 34 260 assalariados auditor acima recomendado oit
1137,estudo usp mostra intensidade luz academias pode impactar pressão arterial após exercício ambientes iluminados podem reduzir benefícios cardiovasculares atividade
1138,guerra comercial gera ganhos agro perdas indústria brasileira estudo mostra impactos disputa eua china economia país uol
1139,vacinação herpes zoster pode proteger idosos contra alzheimer estudo mostra idosos receberam vacinação vírus herpes zoster redução risco apresentar diagnóstico demência período sete anos www correiobraziliense br revista c
1140,piores patrões mundo negam trabalhadores direito estudar desenvolverem enquanto pessoas seres humanos negar estudo mostra visão tacanha medíocre típica patrões inseguros incapazes liderar negócio forma sustentável
1141,boletim maior isenção ir fará justiça injeção r 10 3 bi economia estudo feito dois consultores orçamento câmara deputados mostra projeto pode elevar r 10 3 bilhões consumo agregado setores varejista serviços
1142,chupa idiotas levantamento divulgado nesta quinta feira 3 genial quaest lula aparece derrotando todos possíveis adversários eleições presidenciais 2026 estudo realizado 2 004 pessoas dias 27 31 março mostra lula supera qualquer nome direita
