handle,text,is_recent_account,is_following_ratio_high,has_duplicate_posts
marcita.bsky.social,"Hoje seria aniversário do meu tio que morreu de covid na pandemia. 20 dias depois da morte dele, meu primo (filho dele), faleceu de complicações da covid. Enquanto a gente enfrentava o luto, os filhadaputa estavam negociando propina por dose de vacina.",False,False,False
urbsmagna.bsky.social,"SUS anuncia vacina contra herpes zoster e Delegada Adriana Accorsi (PT) comenta disponibilização (vídeo)

A deputada federal, jurista, advogada, sindicalista e ativista pelos direitos das mulheres, crianças e adolescentes passou pela doença e diz que sentiu ""na pele o quanto ela é dolorosa,…",False,False,False
urbsmagna.bsky.social,"Ministério da Saúde pedirá incorporação da vacina contra Chikungunya no SUS

Após aprovação do registro da vacina pela Anvisa, será solicitada análise da Conitec – comissão que avalia a inclusão de novas vacinas e outras tecnologias na rede pública de saúde - SAIBA MAIS",False,False,False
mo79lp.bsky.social,Lindo foi o valor da vacina!,False,False,False
beabeabea.bsky.social,"Amiga, eu me emocionei tomando essa vacina pelo sus!!! Deveria ser sempre assim!!",False,False,False
bygu.bsky.social,"eeeeeei, aqui no terceiro mundo a gente toma vacina

não vem com essa de ""3rd world diseases"" não",False,False,False
ligiax.bsky.social,"Ontem encontrei com o Gero Camilo na UBS, na fila da vacina.. 🥰
Não consegui tietar e pedir foto, mas conversamos e ele foi muito simpático e gente fina...
se nossos caminhos tivessem se cruzado de outra forma, acho que haveria amizade..",False,False,False
srageopravc.bsky.social,"Eu tomei a vacina e o braço está intacto. 

Obrigada pela graça alcançada.",False,False,False
dswitcher.bsky.social,"Essa discussão sobre quem estava errado ou certo acaba quando se entende que não existe vacina para fungos e que a Abby sabia dos planos dos Vagalumes, logo ela sabia dos riscos que o pai dela estava correndo quando decidiu fazer uma cirurgia numa criança para achar uma possível cura #TheLastOfUs",False,False,False
venusasaboy.bsky.social,"Fui tomar a vacina de gripe e me lembraram q eu não tomei a 2dose da hpv, sendo que a principal razão de eu ter iniciado a prep foi justamente para ter acesso a essa vacina. Enfim, tomei tudo, viva o sus.",False,False,False
venusasaboy.bsky.social,Precisando tomar um relaxante muscular por causa de um dolorido chato na minha bunda em decorrência da vacina q eu tomei hoje,False,False,False
vivianemotosserra.bsky.social,tirando o terno e a camisa e fazendo topless no escritório (tomando vacina de gripy,False,False,False
carlosfestrella.bsky.social,tomei a vacina da gripe e to o dia inteiro cansadito,False,False,False
greenxdwight.bsky.social,muito bom ser clt tomei vacina hmmm nham nham 😋,False,False,False
roddd.bsky.social,A paz de quem tomou vacina hoje,False,False,False
noticiasfortalce.bsky.social,"Ceará apresenta queda significativa nos casos de dengue em 2025

Redução de 47% nos casos prováveis em comparação com 2024 coloca o Ceará entre os estados com menor incidência da doença no país. Fortaleza amplia acesso à vacina em seus postos de saúde.",False,False,False
maldi.bsky.social,"*um homem de 88 anos morre*

antivax: inacreditável, só pode ter sido a vacina de covid",False,False,False
sedeugrb.bsky.social,"Aqui são dois pequenos (5 e 11 kg), uns 160 a cada 2 ou 3 meses na ração de 15 kg, uns 40-60/mês de ingredientes pra alimentação natural que misturo na ração, vacina múltipla 1 vez ao ano 160-200 duas vacinas, +",False,False,False
jumorlima.bsky.social,"Dia de tomar vacina

VIVA O SUS",False,False,False
chiceluh.bsky.social,"Enfim, depende de vários fatores, porte do bicho, do cuidado que vc acha válido dispor... Muita gente não vacina, não castra e não da rações caras e tá de boas. Para outros tudo isso é essencial. Mas em ambos os casos o ideal é ter uma reserva pq uma hora o pet precisará ir vet e isso sempre é caro.",False,False,False
mrapaz.bsky.social,Mas se distribuir a vacina nova…,False,False,False
annajuvieira.bsky.social,"Aq no trabalho, a gente dorme numa salinha de vacina, onde tem uma Câmara que refrigera as vacinas e um ar-condicionado. Eu sempre desligo o ar-condicionado quando vou dormir lá, ai hj eu me deparei com um bilhete no controle do ar-condicionado, dizendo para não desligar pq sobrecarrega a Câmara",False,False,False
bgsimoes.bsky.social,"A galera que estava votando contra auxílio emergencial até, aos 45 do 2º tempo, ver que ia passar de qualquer jeito. Que não via problema qdo tinha gente vendendo osso pra pessoas miseráveis. Qdo não tinha vacina. Qdo morrriam 3k/dia.",False,False,False
gabrielsimoes.bsky.social,Imagina ser preso por porte de vacina da pfizer,False,False,False
gabrielsimoes.bsky.social,"— pegou cana pq, meu bom?
— po, rodei com vacina da Pfizer no bolso, mané...",False,False,False
leandrocaetanoaoki.bsky.social,A minha oração por ele eu fiz no dia em que tomei a primeira dose de vacina contra a Covid-19. A vela preta do Compadre queimou inteira.,False,False,False
ecolombari.bsky.social,"Sai para tomar vacina (UBS fechada), pesquisar acervo de jornal (não atende hoje) e comprar um tênis (não tinha o que eu queria).",False,False,False
o-gini.bsky.social,"2020 Covid fecha o mundo
2021 Vacina divide países e famílias
2022 Guerra na Ucrânia reativa a Guerra Fria
2023 Inteligência Artificial entra no dia a dia
2024 Trump inelegível e tensão global com eleições nos EUA
2025 Profecia do último papa ainda de pé

Eu não quero mais viver eventos históricos",False,False,False
dpaxorales.bsky.social,só sei que metade dos alemães recusou vacina contra covid,False,False,False
quirol.bsky.social,Mil conto uma vacina que ódio,False,False,False
doutoraabobrinha.bsky.social,"Enquanto aqui, o povo se recusa a tomar vacina.",False,False,False
kaiqueh.bsky.social,"Tomei vacina sábado e foi ontem que tive as reações. Hoje eu acordei melhor, mas meu braço tá bem dolorido ainda",False,False,False
volanteamarelo.bsky.social,"Defensores da abby burros que nao sabem como se faz uma vacina. Iam mesmo conseguir criar
alguma coisa com o cerebro de amendoa da ellie",False,False,False
strangersapphic.bsky.social,duvido que se a abby fosse imune o pai dela cortaria a cabeça dela pra fazer uma vacina,False,False,False
linpjs.bsky.social,"azideia: como o número de autistas é pequeno dentro da população que se vacina, então teria que testar geneticamente todo mundo e achar alguém quem tem alguma mutação relacionada ao autismo e não tem o quadro clínico 

🤠",False,False,False
linpjs.bsky.social,"a pediatra disse que daria um atestado à mãe da criança para impedir a vacina...
e o discurso do arrombadíssimo do Kennedy Jr. rodando nos grupos",False,False,False
alexsaueressig.bsky.social,"Lembre-se: faça a vacina da gripe. Mesmo!
E, mais importante, atualize a carteira de vacinação.",False,False,False
bbokielixie.bsky.social,tirei um cochilo e acordei dando uns 20 espirros kkkkkkkk rinite + gripe não da pra mim e eu tomei vacina esses dias la no trabalho,False,False,False
profesergiogadini.bsky.social,"Breve memória do dia há 4 ou 5 anos?

""Outras gripes mataram mais"" e ""não sou coveiro, tá?"". ""Tem idiota que pede compra de vacina: só se for na casa da tua mãe"".

Aí, reconhece (autoria e responsabilidade de governo), agora, por gentileza? É a série lembrar para não repetir (escolhas enganosas)!",False,False,False
julianasavada.bsky.social,"Antivaxxers conseguindo a volta de doenças erradicadas.
Ontem, na padaria, ouvi a atendente falando que não se vacinou contra a dengue pq o seu médico disse para ñ vacinar, pois se não tem remédio para a dengue, como a vacina funcionaria? MÉDICO que não sabe o mecanismo das vacinas!!! Fim do mundo!",False,False,False
tiobarnabe.bsky.social,Culpa do VERME e dos aloprados anti-vacina.,False,False,False
gird.bsky.social,"Bem isso.. pqp morrer de sarampo, nos dias de hj, c vacina pronta, é mt sec 15...",False,False,False
gui-3ds.bsky.social,Já pensou se tivesse uma vacina?,False,False,False
inhanca.bsky.social,,False,False,True
vickychu.bsky.social,"Vamos tomar vacina, momor? @idoru.bsky.social 👉👈",False,False,False
vampiranhaa.bsky.social,"Querido diario, hoje um hospede foi negado entrada no hotel pq alem de nao fazer a reserva informando que tinha pet, nao trouxe a carteira de vacina do mesmo, depois achou que seria uma boa ideia xingar os recepcionistas e a coordenadora. 

Nunca me senti tao vingada.",False,False,False
untult.bsky.social,quem quer beijar mutuals? quem quer pegar na mao e levar no sus pra tomar vacina junto ?,False,False,False
enop.bsky.social,"Vacina q eles querem pro filho dos outros, eles não vacinam o deles com essa vacina venenosa.",False,True,False
carlos08704642.bsky.social,"INACREDITÁVEL❗ 
Como pode a extrema direita ter o poder de controlar as mentes destes ignorantes, a ponto de não se arrepender e se envergonhar de perder um filho por falta de vacina❓
Foram transformados em marionetes, sem a capacidade de pensar por conta própria.",False,False,False
greendevl.bsky.social,Véi até hoje nada da vacina da dengue,False,False,False
8runa.bsky.social,e como sabe q a vacina n funcionou?,False,False,False
abrazilianman.bsky.social,próximo passo pros EUA: marca no braço de vacina e crianças batendo um pratão de macarronada e polenta em middle e high schools às 10 da manhã,False,False,False
talia10.bsky.social,Minha filha só depois da terceira tentativa a vacina da hepatite B funcionou.,False,False,False
dyran.art.br,"acho fofo tbm, mas é foda que basta só uma mordida pra ir tudo pro caralho 😭 tenho muito medo de pegar raiva e tetano, não sei como sobrevivem a galera que não se vacina, na moral. eu me vacino desde sempre e ja tive a sorte de pegar uma das DTP",False,False,False
rntoae.bsky.social,"Tenho um ex amigo aqui (com histórico de picareta claro) que viralizou chorando junto com a filha que tomou uma injeção e juro, tá faltando vacina pra menina agora",False,False,False
nascimentos.bsky.social,"Olha aí, o que a política anti-vacina, daquele desgoverno vagabundo fez? Os pais que não vacinarem seus filhos, deveriam ser presos.",False,False,False
urbano.bsky.social,"opinião (talvez) impopular (por aqui): não acho que a nisia fez um grande trabalho não, tá? imagino que o pazuello deva ter deixado um rastro de destruição enorme, mas cara, até agora não temos vacina pra mpox e os reforços pra COVID inexistem enquanto campanha institucional",False,False,False
urbano.bsky.social,"Inclusive acho que minha grande crítica ao governo atual é por causa do desmonte total da saúde. Mal temos reforço de COVID disponível, vacina de mpox não existe e agora nem acionar o SUS na justiça pra ter remédio você pode.",False,False,False
revolqueen.bsky.social,"O pão: É hora de mofar!

(Se alguém entender a piada, bença! Toma vacina que já tá velhin)",False,False,False
sylvester-a.bsky.social,"Existe vacina e é 97% eficaz, mas não faz parte do PNV, nem é comparticipada…gastando-se muito mais nos tratamentos, baixas por doença, assistência dos familiares, etc.",False,False,False
aphelionn.bsky.social,"""sr, a vacina é no braço mesmo.....""",False,False,False
vansanouz.bsky.social,"Tenho dó só dos inocentes, filho de burros e alienados

Os adultos, problema deles, ninguém mandou não tomar vacina",False,False,False
glauciats.bsky.social,Além do visto é preciso pedir histórico de vacina.,False,False,False
glauciats.bsky.social,"@padilhando.bsky.social , Ministro Padilha como solucionar essas questões? Quando teremos nova campanha da  vacina da Covid?",False,False,False
eltongeo.bsky.social,"Eu descobrindo que catapora em adultos pode ser mais grave estando com catapora. 💀
Descobri também que a vacina para varicela foi incorporada só em 2013. Faz o D!
No geral estou bem, só que pintado igual a caçola de Dona Florinda.
A couro cabelo é a pior parte, vontade de arrancar com as mãos.",False,False,False
carolinamaria.bsky.social,"""Se acredita em lorota sobre vacina, o que está fazendo aqui no hospital, torrando a pouca paciência que tenho?""

É o que eu diria antes de ser demitida/processada 😌",False,False,False
ciebr.bsky.social,"1. O Que É o Sistema Imunológico? Uma Introdução à Imunologia

Este artigo explora a definição de imunologia, traçando sua origem desde os experimentos pioneiros de Edward Jenner com a vacina contra a varíola. Discute a estrutura básica do sistema imunológico, composto por células (leucócitos,…",False,True,False
leandrocfg.bsky.social,"A gente tá fudido mesmo, o fã clube acha que não se deve cobrar o incumbente. Imagina a gente no meio da pandemia deixar o bolsonaro definir a prioridade de comprar cloroquina ao invés de vacina e não falar nada...",False,False,False
morcegonis.bsky.social,questiona o quem tem na vacina mas n questiona oq tem nesse teu vape nem no teu haxixe né fdp,False,False,False
morcegonis.bsky.social,"nada a ver com arquivo x mas isso da vacina me lembrou desses dias quando uma das pessoas mais ""moderninhas"" estudadas q conheço meteu um ""ah não sei oq tinha naquelas vacinas (de covid) né""

meu brother em cristo na vdd era só dar um google e ainda assim oq porras vc faria com essa informação",False,False,False
deltamachine.bsky.social,"- Chega de reboot, remake, live action, FAÇAM COISAS NOVAS PELO AMOR DE DEUS 
- Arquivo X era todo baseado em teorias da conspiração que eram consideradas absurdas, não faz sentido nenhum fazer algo assim em pleno 2025, onde as pessoas realmente acreditam na existência de chip em vacina etc.",False,False,False
leticiatorres.bsky.social,Tem que exigir vacina para entrar no Brasil.,False,False,False
roteflagge.bsky.social,"Se o cerumaninho arrombadeto não se vacina sem um motivo real, não deveria ter direito a:
1. Tirar passaporte 
2. Tirar CNH
3. Tirar CNPJ 
4. Estudar em unidade pública 

Claro, as crianças nas escolas públicas deveriam ser vacinadas, independente do desejo dos pais, exceto por razões médicas .",False,False,False
ntwkeith.bsky.social,ME MANDA ÁUDIO IMITANDO UM MOSQUITO IMEDIATAMENTE OU EU VOU COMEÇAR A TREMER NA PORTA DA SUA CASA TAL QUAL UM PINSCHER SEM VACINA CONTRA RAIVA.,False,False,False
ntwkeith.bsky.social,"Já tomou vacina, Sunggie? A coisa tá feia por aqui.",False,False,False
emmerits.bsky.social,vc tb??? 😭😭😭 eu tava achando que era a vacina de gripe que tomei ontem,False,False,False
mfatimabranco.bsky.social,"Assustador e inacreditável que isso ocorra numa doença que tem vacina que é evita a doença.
Vacinas salvam vidas!",False,False,False
carrascosanto.bsky.social,"EUA: exportar teoria antivax

Also EUA: exportar doenças evitáveis por vacina",False,False,False
duterv.bsky.social,Estão exigindo certificado de vacina para o sarampo que está matando gente por lá?,False,False,False
thairw.bsky.social,"me preocuparia menos adivinha como? se todo o resto das pessoas vacinasse seus filhos! 

porque sim, vacina é trabalho em conjunto, é proteção comunitária.",False,False,False
xexela.bsky.social,"Sei lá, um certo darwinismo. O ruim é que respinga em quem se vacina também",False,False,False
niskki.bsky.social,não tomaram a vacina da gripe que o minsaude disponibiliza todo ano.,False,False,False
lionesslannister.bsky.social,"Lembrando da vacina da dengue, nem sei se ainda é por idade",False,False,False
nevascaetenah.bsky.social,"E meu tio me visita no hospital, internado na epoca, pra dizer que nao tomou vacina, ficou muito mal e quase morreu, mas esta livre de COVID e dengue kkkkkkkkkkkk",False,False,False
escrevenalia.bsky.social,"É uma vida cara vc precisa ter o mínimo de noção que vai precisar de água, comida, castração, vacina, veterinário, remédio e internamento",False,False,False
juliooli.bsky.social,"Vacinação de 2025 concluída. 😹😹😹💉💉💉
#vacina #imunização #gato #gatos #chat #chats #gatto #gatti #cat #cats",False,False,False
feliperod.bsky.social,Preferem deixar a menina m*rrer do que tirar a “liberdade” do pai escolher se vacina ou não.,False,False,False
giordaa.bsky.social,"Eu acredito que esse discurso faz parte da linha anti-vacina, porque essa galera ama espalhar que vacina causa autismo",False,False,False
phoshousekii.bsky.social,"Vou tentar pq essa noite acordei umas 3 vezes com a dor 😵‍💫
Essa vacina antitetânica é bruta mesmo",False,False,False
phoshousekii.bsky.social,"Tomei vacina ontem e meus braços estão doendo pacas
Quero ver como vou dormir hoje",False,False,False
yallyson.bsky.social,Já já vai ter marquinha de vacina no braço,False,False,False
miguel-pinturinhas.bsky.social,"Que ódio, acabei de ver uma propaganda da raia falando que a vacina era tetravalente, mas antes de papai temer a vacina do sus era pentavalente ""que eu me lembre"" e eles removeram algumas proteções pq os vírus não circulavam mais no Brasil, mas advinha, voltaram e agora tem de pagar pela proteção.",False,False,False
luizccardosoblue.bsky.social,"redução do nível de desemprego, auxílios aos estudantes, vacina contra a chikungunya.

Ajude a divulgar as realizações. Use todas suas redes. Crie grupos com amigos.

Vamos fortalecer as nossas ações. Vamos conversar com nossos amigos, colegas, vizinhos.",False,False,False
jinmins.bsky.social,desmaiado depois da vacina… vai ver a vacina fez ele alucinar,False,False,False
jinmins.bsky.social,"gente, não sei se vocês perceberam mas no exato momento em que o chimney toma a vacina a tela fica toda branca por um momento, ou seja: é um sonho",False,False,False
jinmins.bsky.social,falem pro exercito e pro fbi que foi tommy q roubou a vacina!!!,False,False,False
anayllop.bsky.social,Hoje no estágio fui pra ubs e tomei vacina pela primeira vez como trabalhadora da saúde 🥹,False,False,False
quadrinhosazedos.bsky.social,"Vacina de tétano e hepatite tomadas hoje. Braços molinhos, molinhos.",False,False,False
marinapalafitas.bsky.social,já que ela tem diabetes tipo 2 (que NÃO é autoimune diferente da diabetes tipo 1 que é autoimune) ela faz parte do grupo de risco e não podia arriscar suscetibilidade a covid. o jeito era conviver com as dores do reumatismo até tomar a vacina,False,False,False
humanpuppet.bsky.social,merda esqueci da vacina da gripe,False,False,False
rflfs.bsky.social,Tomei a vacina pra gripe estou com o braço pesado e meio amoado vou ter que faltar o exercício 🥲,False,False,False
madbatmaddy.bsky.social,nao precisava a vacina anti tétano ser tao dolorida assim,False,False,False
vinhoamargo.bsky.social,e no começo do mês ele pagou a vacina da gripe de todo mundo tbm mds queria trabalhar lá 🥺,False,False,False
jagarorkan.bsky.social,Aparentemente todos os responsáveis do bairro resolveram trazer crianças pra vacina na mesma hora,False,False,False
finalboyyy.bsky.social,"se inferno existe, desejo que o CORNO FILHO DA PUTA q surgiu com aquele estudo PORCO E TENDENCIOSO q relacionou autismo a vacina esteja lá queimando eternamente",False,False,False
renatak.bsky.social,O motorista do Uber tá podre de gripe e eu espero de coração que a minha vacina da gripe tomada há duas semanas me proteja dessa cepa aí porque olha........,False,False,False
babinovaes.bsky.social,"aparentemente, não tenho imunidade pra nada, tomei a vacina da gripe e tive reação 🤡",False,False,False
alxngrnj.bsky.social,Vacina de que?,False,False,False
binka.bsky.social,tao dando vacina no metro da barra (nao sei nos outros),False,False,False
liunarduss.bsky.social,"Ah! Fiz algo bom ontem.
Tomei vacina!
Tomem suas vacinas!",False,False,False
caio.social,Triste estou que ia aproveitar o dia em casa pra ir tomar vacina de gripe mas não vou poder mais pq...................estou com gripe 🤡,False,False,False
ghgs.bsky.social,"SUS bom demais, hoje mesmo saindo do trabalho vou passar no postinho tomar minha vacina da gripe 😌",False,False,False
lesbonilda.bsky.social,vim no bar (ubs) tomar uma coquinha gelada (ferro na veia) e depois um drink (vacina),False,False,False
gabekn.bsky.social,"Tomei vacina da gripe segunda e da Covid ontem, lá na UPA que eu trabalho...

VACINEM-SE!!!",False,False,False
halines.bsky.social,alguém que não sabe se tomou a vacina de sarampo pode tomar a vacina agora?,False,False,False
myoui.bsky.social,não foi tomar a vacina?,False,False,False
revistaazmina.bsky.social,"“O serviço de saúde desses locais não acolhe adequadamente as mulheres levando em consideração esses contextos e problemas de contaminação. O atendimento foca apenas em vacina, câncer de mama ou de colo de útero.” - Mariana Gurbindo Flores, especialista em Medicina de Família e Comunidade.",False,False,False
revistaazmina.bsky.social,"2️⃣ Inimigo conhecido x população mal informada
Quase 99% dos casos de câncer de colo de útero são causados pelo HPV. Conhecer a causa permitiu o desenvolvimento de vacina que previne a doença, mas a OMS estima um aumento de até 78% no número de casos até 2030.",False,False,False
julios.work,bom dia tomei a segunda dose da vacina de monkeypox hoje e pqp não to bem nao me bateu a pior dor de cabeça da historia,False,False,False
lubashivaya.bsky.social,"Desde ontem: 16.04.25
@rjcitytour @Prefeitura_RJ
@operacoesrio.bsky.social  @OGlobo_Rio

*Vacina contra a Gripe liberada*

_Todos a partir de 6 meses podem tomar a vacina contra a gripe._

www.instagram.com/p/DIgYxiKMGU...",False,False,False
paulopadilha.bsky.social,"O argumento antivax tb é assim. Dizem que a vacina causou o autismo, mas é só pq o autismo geralmente só é diagnosticado lá pelos 2-3 anos, mesma idade que a criança recebe várias vacinas",False,False,False
helenafeirante.bsky.social,a vacina da gripe assim pra mim depois que tomei e fiquei com sintomas de gripe:,False,False,False
notmaraisa.bsky.social,"tomei a vacina da gripe tem 1 hora e já sinto o negócio agindo no corpo, que coisa magnífica",False,False,False
juridicogg10.bsky.social,Amanheci gripada aaaa juro.. piores sintomas da vacina,False,False,False
juridicogg10.bsky.social,Tomei vacina de COVID e gripe hoje e to com o braço de COVID dolorido 😥,False,False,False
milanaocamila.bsky.social,"É flúor, é vacina ou é verme?
Cada hora é um causador do autismo",False,False,False
sandrabuarque.bsky.social,"Lambeijos democráticos! Eu, Chloe Bakunina, cidadã de 4 patas e coração progressista, apoio o #SinPatinhas! Cuidar da gente é também cuidar do Brasil. Vacina, proteção e dignidade pra todos os peludos!",False,False,False
sandrabuarque.bsky.social,"Lambeijos democráticos! Eu, Chloe Bakunina, cidadã de 4 patas e coração progressista, apoio o #SinPatinhas! Cuidar da gente é também cuidar do Brasil. Vacina, proteção e dignidade pra todos os peludos! #FocinhosProgressistas",False,False,False
giovanimm.bsky.social,"+todo o tratamento e as seguidas internações, meu maior medo era pegar e passar para ele já que para a minha faixa etária ainda não tinha vacina disponível, a imunidade do pai baixa por causa da radio. Eu tenho um ódio dessas pessoas que trabalharam para nos matar, elas precisam ser punidas.",False,False,False
pontovianna.bsky.social,Leseira pós vacina: gostosa demais,False,False,False
felipinha.bsky.social,Tomar vacina é melhor que tomar whey,False,False,False
luisagraup.bsky.social,"Bom dia, a vacina da gripe me atropelou",False,False,False
vitordill.bsky.social,"o Eduardo Paes mandou liberar a vacina da gripe pra todo mundo da cidade. fui lá tomar no postinho todo felizão, mas meio pensativo porque estava vazio pra aplicação e acho que já estou sentindo a reação. 👀",False,False,False
meowricles.bsky.social,Nao sei se é rinite alérgica ou se é gripe ou se é reação da vacina ou se é outra coisa nada ver ou se é tudo junto,False,False,False
piraaat.bsky.social,Tomei vacina meu braço ta doendo,False,False,False
carolinamuller.bsky.social,"Ontem liberou vacina de influenza p trabalhadores da saúde na minha cidade e corri na sala de vacina do meu PS p tomar, agora tô c reação pós vacinal e amanhã tô de plantão de novo kkkkkkkkk",False,False,False
theneese.bsky.social,"Acho incrível o fato que minha mãe, que sempre toma vacina da gripe, fica gripada praticamente cai de cama. E aí dessa vez eu peguei dela, mas durou um dia e só me causou coriza e garganta arranhando. 
E eu Nunca tomo a vacina da gripe rs
Minha teoria é q a gripe suína me deu super anticorpos",False,False,False
davilelis.bsky.social,É que o movimento anti-vacina é muito forte por lá.,False,False,False
transqueerfem.bsky.social,"N confia em vacina pq tem medo do q tem na composição, mas enfia 50 caneta de ozempic no cur 🤡",False,False,False
05h53.shy.cat,"mas agora uma notícia boa:
tomei vacina da gripe e tirei o melhor cochilo da minha vida 🙏🏻✨ (não sei se uma coisa tem relação com a outra)",False,False,False
pabluesky.bsky.social,"Fechei meu cartão de vacina de 1992!!!

Agora vou plastificar",False,False,False
chojianbu.bsky.social,"E o que eu estou falando é que isso JÁ EXISTIA na mente da população, em especial baixa renda. Na época da H1N1, minha bisavó teve câncer. Argumento dos familiares? Foi a vacina. Minha tia teve Esclerose Lateral Amiotrófica e faleceu. Argumento dos familiares? Vacina. Nem sonhávamos com COVID.",False,False,False
chojianbu.bsky.social,"A ""direita [...] convencendo"". Você deve ser de classe média né...? O povo não precisa ser convencido dos argumentos bolsonaristas, ele JÁ CONCORDA. Na época da vacina contra H1N1 já existia conspiração na cabeça da baixa renda (nunca deve ter visto um DVD do Verdade Oculta na banca de DVD pirata)",False,False,False
zeldapistola.bsky.social,"você acha que o CEO se importa em registrar o reembolso da vacina de gripe que o plano diz bancar mas coloca uma muralha de burocracia?

ele não se importa com essa mixaria",False,False,False
oicarochegou.bsky.social,"Eu vi uma Oncologista falando sobre isso, não existe cura *do câncer, já que o câncer age de formas diferentes em órgãos diferentes por causas diferentes. O câncer de Colo de Útero basicamente tem uma vacina, a do HPV, a qual é a causa da maioria dos casos. Então cada cura/prevenção varia.",False,False,False
jutripode.bsky.social,"Vi aqui alguém falando que os futuros médicos estão usando chatgpt pra fazer provas mas não precisa ir muito no futuro, ano passado meu filho teve que tomar vacina para prevenção da raiva e o médico não sabia a dosagem, não achou no google e a enfermeira do posto que falou a dose.",False,False,False
mahq.bsky.social,É só um bando de arrombado que provavelmente acha que nunca usou o SUS na vida (quando provavelmente não sabe nem que a vacina que toma vem do SUS),False,False,False
obrunos.bsky.social,VACINA DE GRAÇA PÔ! AQUI É SUS CARALHO!,False,False,False
obrunos.bsky.social,"Moradores do RJ (e turistas que estejam no RJ): a partir de hoje a prefeitura liberou a vacina de gripe pra GERAL a partir de 6 meses, mesmo fora de grupos prioritários.

Vai lá no posto tomar a sua!",False,False,False
pausada.bsky.social,Vacina contra a gripe LIBERADA PARA TODOS no município do Rio de Janeiro a partir de hoje #informei,False,False,False
pompurin.shy.cat,fui tomar vacina da gripe a enfermeira parecia que tava jogando dardo no meu braço,False,False,False
jubartejubarte.bsky.social,"Acho que em 2022, eu cheguei a tentar tomar novas doses da vacina posteriormente mas me informaram que eu não estava dentro do grupo de risco",False,False,False
biazoners.bsky.social,"Eu peguei covid após essa semana no hospital, lógico. Eu não estive ao lado da minha mãe nesse período porque eu passei 15 dias pensando se eu tava com falta de ar o suficiente para morrer e devia ir para o hospital ou se ficava em casa mesmo. Foi o pico no Br, hospitais caóticos e não havia vacina.",False,False,False
hebiweiss.bsky.social,"Eu seguro uma aranha na mão com a maior tranquilidade do mundo, mas tomar vacina exige o maior preparo psicológico",False,False,False
babimfraga.bsky.social,"Em pleno em 2025, eu tenho que aguentar gente reclamando que foi obrigada a tomar a vacina da COVID 19. Olheeee…",False,False,False
0andreluiz.bsky.social,sábado eu tomei uma vacina no braço  e até agora meu braço tá dolorido. por isso que os caras são anti-va,False,False,False
podeserentao.bsky.social,"E já é mais que comum ser ""meio"" conspiracionista: duvidar de vacina específica, acreditar em remédio milagrosso, acreditar em fake news absurda e etc",False,False,False
marcia121.bsky.social,Pesquisadores desenvolvem vacina promissora contra vírus respiratório que afeta crianças.,False,False,False
toscanoigor.bsky.social,"Mulheres, quando dizem que vão fazer um aborto: 😠😡🤬

Homens, quando dizem que vão deixar seus filhos morrerem sem tomar vacina: 🥰❤️❤️😇",False,False,False
filhadanayon.bsky.social,"Eu tô queimando de febre des dq fui tomar a vacina, ainda tive q voltar pra faculdade e apresentar trabalho, e agr me encontro aqui sem conseguir mover o braço e morrendo",False,False,False
alepeixoto.bsky.social,"Porra. Ainda tem gente morrendo de covid, sabem disso né? e eu ainda esperando uma fucking dose atualizada da vacina. Antes tarde do que mais tarde ainda.",False,False,False
faelmds.bsky.social,"A moça q tava me atendendo já tava sem saber oq fazer, disse q tem gente q vai com labrador por fazer parte da terapia, e por isso vai com laudo, cartão de vacina, essas coisas, já essa cidadã tava lá pq sim e pronto, sem noção demais!

As meninas tão se recuperando! Obrigado pela atenção 😊",False,False,False
nahcristine.bsky.social,Vacina da gripe ✅,False,False,True
asteria.bsky.social,"Abril/2023. 
Bivalente. 
Imunossuprimida (SEM LAUDO (longa história)). 
Em situação de 'inferno', pois geral aqui é antivax e tem vacina sobrando, mas não boa vontade (me incluo, pois fora do domicílio SUS). 
Me contentaria com a que tem aqui, pois já tive COVID + 2x depois da Bivalente. 
5x total.",False,False,False
jl7santos.bsky.social,"Nem lembro… acho q em 2023! Mas olha, espero q o governo nao jogue vacina fora dessa vez!",False,False,False
veronicastigger.bsky.social,"DICA

Para quem mora em São Paulo, a UBS Humaitá está dando a vacina contra a covid-19 para professor de qualquer idade. Eu, que adoro vacina, já tomei a minha dose (a última havia sido em 2023).",False,False,False
hyunbinsung.bsky.social,um fato engraçado E trágico do meu dia: o rapaz da mídia foi tomar vacina teve reação e logo depois teve reação a medicação que era para tratar a reação da vacina kkkkkkkkk mas tudo ocorreu bem com o divo,False,False,False
fernandodelmondes.bsky.social,"Muito em breve, o Brasil terá a disposição a vacina contra a febre chikungunya, doença causada pelo mesmo mosquito transmissor do vírus da dengue.",False,False,False
fernandodelmondes.bsky.social,"Mesmo com retrocessos e desgovernos que menosprezavam a ciência, ela conseguiu sair fortalecida de tudo isto. E, por causa das pesquisas científicas, há a chance de termos uma vacina contra a dengue no Brasil. agenciabrasil.ebc.com.br/saude/notici...",False,False,False
vanguardadonorte.bsky.social,"Brasil
Ministério da Saúde quer incorporar vacina contra chikungunya ao SUS",False,False,False
congressoemfoco.com.br,"💉 Governo anuncia compra de 57 milhões de doses da vacina contra a Covid-19 para 2025!
Medida reforça plano de imunização nacional.
🔗 Saiba mais:
s.congressoemfoco.com.br/S/0DC323",False,False,False
